Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
UM-TestSuite-QA,Chrome 126.0.0.0,,,2024-07-12 18:51:41,2024-07-12 19:26:04,34m - 22.833s,FAILED
,,,,,,,
Test Cases/Admin Suite Bootstrap/UM_TestCases/Users/AddDeleteUser,Chrome 126.0.0.0,,,2024-07-12 18:51:41,2024-07-12 18:53:23,1m - 41.446s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.003s,PASSED
"path_Users = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/Users/""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.009s,PASSED
"path_UserView = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/UserView/""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
"path_DeleteUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/DeleteUser/""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.001s,PASSED
executionProfile = getExecutionProfile(),Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.004s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.032s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
appID = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.003s,PASSED
cardNameV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
al1V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.012s,PASSED
al2V = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.001s,PASSED
zipV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.000s,PASSED
cardTypeV = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
"resText = ""Fail""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
"resColumn = ""Result""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.006s,PASSED
"datCloumn = ""Date""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.003s,PASSED
"fileLoc = ""KatalonData/Bootstrap/UM-Data.xlsx""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
numOfRows = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.001s,PASSED
dataFile = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.001s,PASSED
nameSheet = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
dataFileEmulator = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
"nameSheet = ""CreateUser""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.002s,PASSED
"dataFile = ""QA/Bootstrap/UM-TestData/CreateUser""",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:42,0.001s,PASSED
"numOfRows = findTestData(""QA/Bootstrap/UM-TestData/CreateUser"").getRowNumbers()",Chrome 126.0.0.0,,,2024-07-12 18:51:42,2024-07-12 18:51:43,0.980s,PASSED
"println(""Number of Records: "" + numOfRows)",Chrome 126.0.0.0,,,2024-07-12 18:51:43,2024-07-12 18:51:43,0.008s,PASSED
"for ([row = 1, row <= numOfRows, (row++)])",Chrome 126.0.0.0,,,2024-07-12 18:51:43,2024-07-12 18:53:23,1m - 39.644s,PASSED
,,,,,,,
Test Cases/Admin Suite Bootstrap/UM_TestCases/Users/AddUserSpecialChar,Chrome 126.0.0.0,,,2024-07-12 18:53:23,2024-07-12 18:54:55,1m - 32.107s,PASSED
"path_Dashboard = ""Object Repository/AdminSuiteBootstrap_Pages/Dashboard_Bootstrap/""",Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.001s,PASSED
"path_Users = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/Users/""",Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.000s,PASSED
"path_UserView = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/UserView/""",Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.000s,PASSED
"path_DeleteUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/DeleteUser/""",Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.001s,PASSED
"path_AddUser = ""Object Repository/AdminSuiteBootstrap_Pages/UM_Bootstrap/AddUser/""",Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.000s,PASSED
executionProfile = getExecutionProfile(),Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.001s,PASSED
"out.println(""executionProfile : "" + executionProfile)",Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.001s,PASSED
appName = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 126.0.0.0,,,2024-07-12 18:53:24,2024-07-12 18:53:24,0.001s,PASSED
