Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
QA_BBP_Regression,Chrome 119.0.0.0,,,2023-11-16 16:12:45,2023-11-16 16:14:40,1m - 54.532s,FAILED
,,,,,,,
Test Cases/BBP-SelIDE/SuccessfulPaymentCCDualCFAboveCeiling,Chrome 119.0.0.0,Works only in QA and QA2 Non-Bootstrap,,2023-11-16 16:12:45,2023-11-16 16:13:14,28.347s,PASSED
softAssertion = new org.testng.asserts.SoftAssert(),Chrome 119.0.0.0,,,2023-11-16 16:12:46,2023-11-16 16:12:46,0.019s,PASSED
"openBrowser(""https://www.google.com/"")",Chrome 119.0.0.0,,,2023-11-16 16:12:46,2023-11-16 16:12:48,2.033s,PASSED
driver = getWebDriver(),Chrome 119.0.0.0,,,2023-11-16 16:12:48,2023-11-16 16:12:48,0.020s,PASSED
"baseUrl = ""https://www.google.com/""",Chrome 119.0.0.0,,,2023-11-16 16:12:48,2023-11-16 16:12:48,0.002s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 119.0.0.0,,,2023-11-16 16:12:48,2023-11-16 16:12:48,0.186s,PASSED
dCFBBPURL = DCFBBPURL,Chrome 119.0.0.0,,,2023-11-16 16:12:48,2023-11-16 16:12:49,0.456s,PASSED
selenium.open(dCFBBPURL),Chrome 119.0.0.0,,,2023-11-16 16:12:49,2023-11-16 16:12:49,0.403s,PASSED
"selenium.type(""id=field1"", ""101110"")",Chrome 119.0.0.0,,,2023-11-16 16:12:49,2023-11-16 16:12:49,0.126s,PASSED
"selenium.type(""id=field2"", ""101111"")",Chrome 119.0.0.0,,,2023-11-16 16:12:49,2023-11-16 16:12:50,0.078s,PASSED
"selenium.click(""name=Test"")",Chrome 119.0.0.0,,,2023-11-16 16:12:50,2023-11-16 16:12:50,0.083s,PASSED
Thread.sleep(2000),Chrome 119.0.0.0,,,2023-11-16 16:12:50,2023-11-16 16:12:52,2.011s,PASSED
"selenium.click(""name=paysubmit"")",Chrome 119.0.0.0,,,2023-11-16 16:12:52,2023-11-16 16:12:52,0.419s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:12:52,2023-11-16 16:12:53,0.539s,PASSED
"selenium.click(""name=paymentMethod"")",Chrome 119.0.0.0,,,2023-11-16 16:12:53,2023-11-16 16:12:53,0.080s,PASSED
"selenium.click(""css=input[type=""submit""]"")",Chrome 119.0.0.0,,,2023-11-16 16:12:53,2023-11-16 16:12:53,0.822s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:12:53,2023-11-16 16:12:54,0.520s,PASSED
"selenium.type(""name=amount"", 00"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:54,2023-11-16 16:12:54,0.078s,PASSED
"selenium.type(""name=userDefined2"", ""UDF2 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:54,2023-11-16 16:12:54,0.074s,PASSED
"selenium.type(""name=userDefined3"", ""UDF3 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:54,2023-11-16 16:12:54,0.088s,PASSED
"selenium.type(""name=userDefined5"", ""UDF5 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:54,2023-11-16 16:12:54,0.064s,PASSED
"selenium.type(""name=userDefined6"", ""UDF6 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:54,2023-11-16 16:12:54,0.062s,PASSED
"selenium.type(""name=userDefined8"", ""UDF8 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:54,2023-11-16 16:12:54,0.060s,PASSED
"selenium.type(""name=billingName"", ""Hunter Helms"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:54,2023-11-16 16:12:55,0.059s,PASSED
"selenium.type(""id=cardNumber"", ""4111111111111111"")",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.061s,PASSED
"selenium.type(""id=spc"", ""123"")",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.060s,PASSED
"selenium.select(""name=cardExpMonth"", ""label=04"")",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.099s,PASSED
"selenium.select(""name=cardExpYear"", ""label=2025"")",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.087s,PASSED
"selenium.type(""name=billingAddress"", ""2311 york road"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.058s,PASSED
"selenium.type(""name=billingAddress2"", ""Suite 600"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.058s,PASSED
"selenium.type(""id=billing-zip-input"", ""21054"")",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.171s,PASSED
"selenium.type(""name=emailAddress"", com"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.064s,PASSED
"selenium.click(""id=checkedAcceptCondition"")",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:55,0.069s,PASSED
"selenium.click(""name=ccSubmit"")",Chrome 119.0.0.0,,,2023-11-16 16:12:55,2023-11-16 16:12:56,0.538s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:12:56,2023-11-16 16:12:56,0.515s,PASSED
"verifyTextPresent(""Please verify the following information:"", true)",Chrome 119.0.0.0,,,2023-11-16 16:12:56,2023-11-16 16:12:57,0.319s,PASSED
"verifyTextPresent(""Is this information correct"", true)",Chrome 119.0.0.0,,,2023-11-16 16:12:57,2023-11-16 16:12:57,0.284s,PASSED
"selenium.click(""name=confirmNotifyAction"")",Chrome 119.0.0.0,,,2023-11-16 16:12:57,2023-11-16 16:12:57,0.547s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:12:57,2023-11-16 16:12:58,0.514s,PASSED
Thread.sleep(15000),Chrome 119.0.0.0,,,2023-11-16 16:12:58,2023-11-16 16:13:13,15.002s,PASSED
"verifyTextPresent(""101.00"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:13,2023-11-16 16:13:13,0.285s,PASSED
"verifyTextPresent(""Authorization and Capture"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:13,2023-11-16 16:13:14,0.271s,PASSED
"verifyTextPresent(""Visa"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:14,2023-11-16 16:13:14,0.269s,PASSED
,,,,,,,
Test Cases/BBP-SelIDE/SuccessfulPaymentCCDualCFFlat,Chrome 119.0.0.0,Works only in QA and QA2 Non-Bootstrap,,2023-11-16 16:13:14,2023-11-16 16:13:44,30.013s,FAILED
softAssertion = new org.testng.asserts.SoftAssert(),Chrome 119.0.0.0,,,2023-11-16 16:13:14,2023-11-16 16:13:14,0.005s,PASSED
"openBrowser(""https://www.google.com/"")",Chrome 119.0.0.0,,,2023-11-16 16:13:14,2023-11-16 16:13:15,0.614s,PASSED
driver = getWebDriver(),Chrome 119.0.0.0,,,2023-11-16 16:13:15,2023-11-16 16:13:15,0.001s,PASSED
"baseUrl = ""https://www.google.com/""",Chrome 119.0.0.0,,,2023-11-16 16:13:15,2023-11-16 16:13:15,0.001s,PASSED
"selenium = new com.thoughtworks.selenium.webdriven.WebDriverBackedSelenium(driver, baseUrl)",Chrome 119.0.0.0,,,2023-11-16 16:13:15,2023-11-16 16:13:15,0.018s,PASSED
dCFBBPURL = DCFBBPURL,Chrome 119.0.0.0,,,2023-11-16 16:13:15,2023-11-16 16:13:15,0.001s,PASSED
selenium.open(dCFBBPURL),Chrome 119.0.0.0,,,2023-11-16 16:13:15,2023-11-16 16:13:15,0.259s,PASSED
"selenium.type(""id=field1"", ""101110"")",Chrome 119.0.0.0,,,2023-11-16 16:13:15,2023-11-16 16:13:15,0.094s,PASSED
"selenium.type(""id=field2"", ""101111"")",Chrome 119.0.0.0,,,2023-11-16 16:13:15,2023-11-16 16:13:16,0.083s,PASSED
"selenium.click(""name=Test"")",Chrome 119.0.0.0,,,2023-11-16 16:13:16,2023-11-16 16:13:16,0.096s,PASSED
Thread.sleep(2000),Chrome 119.0.0.0,,,2023-11-16 16:13:16,2023-11-16 16:13:18,2.001s,PASSED
"selenium.click(""name=paysubmit"")",Chrome 119.0.0.0,,,2023-11-16 16:13:18,2023-11-16 16:13:18,0.477s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:13:18,2023-11-16 16:13:19,0.521s,PASSED
"selenium.click(""name=paymentMethod"")",Chrome 119.0.0.0,,,2023-11-16 16:13:19,2023-11-16 16:13:19,0.079s,PASSED
"selenium.click(""css=input[type=""submit""]"")",Chrome 119.0.0.0,,,2023-11-16 16:13:19,2023-11-16 16:13:20,0.817s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.518s,PASSED
"selenium.type(""name=amount"", 00"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.075s,PASSED
"selenium.type(""name=userDefined2"", ""UDF2 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.059s,PASSED
"selenium.type(""name=userDefined3"", ""UDF3 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.058s,PASSED
"selenium.type(""name=userDefined5"", ""UDF5 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.057s,PASSED
"selenium.type(""name=userDefined6"", ""UDF6 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.055s,PASSED
"selenium.type(""name=userDefined8"", ""UDF8 Data1"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.053s,PASSED
"selenium.type(""name=billingName"", ""Hunter Helms"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:20,0.055s,PASSED
"selenium.type(""id=cardNumber"", ""4111111111111111"")",Chrome 119.0.0.0,,,2023-11-16 16:13:20,2023-11-16 16:13:21,0.057s,PASSED
"selenium.type(""id=spc"", ""123"")",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.061s,PASSED
"selenium.select(""name=cardExpMonth"", ""label=04"")",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.103s,PASSED
"selenium.select(""name=cardExpYear"", ""label=2025"")",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.086s,PASSED
"selenium.type(""name=billingAddress"", ""2311 york road"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.055s,PASSED
"selenium.type(""name=billingAddress2"", ""Suite 600"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.058s,PASSED
"selenium.type(""id=billing-zip-input"", ""21054"")",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.131s,PASSED
"selenium.type(""name=emailAddress"", com"".toString())",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.056s,PASSED
"selenium.click(""id=checkedAcceptCondition"")",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:21,0.070s,PASSED
"selenium.click(""name=ccSubmit"")",Chrome 119.0.0.0,,,2023-11-16 16:13:21,2023-11-16 16:13:22,0.511s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:13:22,2023-11-16 16:13:22,0.519s,PASSED
"verifyTextPresent(""Please verify the following information:"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:22,2023-11-16 16:13:22,0.302s,PASSED
"verifyTextPresent(""Is this information correct"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:22,2023-11-16 16:13:23,0.294s,PASSED
"selenium.click(""name=confirmNotifyAction"")",Chrome 119.0.0.0,,,2023-11-16 16:13:23,2023-11-16 16:13:23,0.645s,PASSED
"selenium.waitForPageToLoad(""30000"")",Chrome 119.0.0.0,,,2023-11-16 16:13:23,2023-11-16 16:13:24,0.513s,PASSED
"verifyTextPresent(""This transaction is subject to a Convenience Fees of $2.00."", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:24,2023-11-16 16:13:24,0.299s,FAILED
"verifyTextPresent(""Payment Amount:"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:24,2023-11-16 16:13:25,0.278s,PASSED
"verifyTextPresent(""$10.00"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:25,2023-11-16 16:13:25,0.286s,FAILED
"verifyTextPresent(""Convenience Fees:"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:25,2023-11-16 16:13:25,0.269s,PASSED
"verifyTextPresent(""$2.00"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:25,2023-11-16 16:13:25,0.267s,FAILED
"verifyTextPresent(""Total Amount:"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:25,2023-11-16 16:13:26,0.264s,PASSED
"verifyTextPresent(""$12.00"", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:26,2023-11-16 16:13:26,0.267s,FAILED
"verifyTextPresent(""Two transactions will appear on your bank statement, one in the amount of $10.00 and one in the amount of $2.00."", true)",Chrome 119.0.0.0,,,2023-11-16 16:13:26,2023-11-16 16:13:26,0.269s,FAILED
"selenium.click(""name=convFeeNotifyAction"")",Chrome 119.0.0.0,,,2023-11-16 16:13:26,2023-11-16 16:13:27,0.555s,PASSED
